landmark_imagesA,landmark_imagesB,landmark_imagesC,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,imageA.started,imageB.started,imageC.started,textbox_resp.started,text_4.started,key_resp_2.started,textbox_resp.text,key_resp_2.keys,key_resp_2.rt,text_3.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,26.56306726699404,30.566057306990842,30.566057306990842,space,181.28477224800736,,,,,,,,,,,022096,001,2023-01-17_15h25.33.512,NameGenerationTask,2022.2.4,None,
images_NG/Landmark1.png,images_NG/Landmark5.png,images_NG/Landmark9.png,0,0,0,0,,,,,,212.43833648400323,212.43833648400323,212.43833648400323,212.43833648400323,212.43833648400323,212.43833648400323, basket,return,3.619197376014199,,022096,001,2023-01-17_15h25.33.512,NameGenerationTask,2022.2.4,None,
images_NG/Landmark4.png,images_NG/Landmark8.png,images_NG/Landmark12.png,0,1,1,3,,,,,,216.1549821469962,216.1549821469962,216.1549821469962,216.1549821469962,216.1549821469962,216.1549821469962,"
three basket",return,6.624835262002307,,022096,001,2023-01-17_15h25.33.512,NameGenerationTask,2022.2.4,None,
images_NG/Landmark3.png,images_NG/Landmark7.png,images_NG/Landmark11.png,0,2,2,2,,,,,,222.8317718430044,222.8317718430044,222.8317718430044,222.8317718430044,222.8317718430044,222.8317718430044,"
",return,1.86482538600103,,022096,001,2023-01-17_15h25.33.512,NameGenerationTask,2022.2.4,None,
images_NG/Landmark2.png,images_NG/Landmark6.png,images_NG/Landmark10.png,0,3,3,1,,,,,,224.8211640810041,224.8211640810041,224.8211640810041,224.8211640810041,224.8211640810041,224.8211640810041,"

",return,0.32990023100865074,,022096,001,2023-01-17_15h25.33.512,NameGenerationTask,2022.2.4,None,
,,,,,,,,,,,,,,,,,,,,,225.18892736799899,,,,,,,
